,弹幕,label
7746,求这歌名,0
7747,鸡皮疙瘩,0
7748,洗澡演唱会？,0
7749,浴室收音真的好,0
7750,水龙头唱的好,0
7751,这是焦迈奇？？？,0
7752,水龙头要笑死了,0
7753,心动,0
7754,好好听,0
7755,我喜欢这个！,0
7756,bgm：陷阱,0
7757,这是水龙头？,0
7758,有木有音频啊,0
7759,小哥哥嗓音好好听,0
7760,我想知道这时候一滴水,0
7761,这水龙头音色不错啊,0
7762,哇哦,0
7763,可以,0
7764,情深深雨蒙蒙？,0
7765,好温柔,0
7766,好听的诶,0
7767,哇 听的想哭,0
7768,好听！,0
7769,我喜欢这个啊，好听,0
7770,盯镜头好评,0
7771,好好听(? ??_??)?,0
7772,温柔攻,0
7773,蹲坑的是魔鬼吧,0
7774,好听,0
7775,很好很好很温油,0
7776,猴音乐,0
7777,好温柔,0
7778,手！！！,0
7779,好听,0
7780,蜜汁刘欢,0
7781,我就知道又有你,0
7782,果然是被天使吻过得嗓子,0
7783,这个好听,0
7784,第一次看唱歌和集，没有人说声卡。,0
7785,刘欢老师！是你吗,0
7786,刘欢？,0
7787,猹理!,0
7788,妖娆啊,0
7789,为啥他头发比我多,0
7790,挖槽...,0
7791,为什么他的头发看起来比我顺滑,0
7792,牛逼啊,0
7793,鸡皮疙瘩掉一地,0
7794,哇好听,0
7795,面筋哥？,0
7796,好细哦,0
7797,哇,0
7798,哇哇哇！这个好好听！,0
7799,好听啊！,0
7800,为什么排斥抖音。。。我觉得好多不错的啊,0
7801,哇塞！！！！我爱这个！！！,0
7802,魔鬼,0
7803,好听,0
7804,刘欢2333,0
7805,好听,0
7806,秒爱,0
7807,哇塞，这个好好听,0
7808,卧槽,0
7809,好听啊,0
7810,完全不想停下来发弹幕怎么办,0
7811,头发顺滑那个你认真的吗,0
7812,抖音有些人跟风发一些博眼球的东西，但是也有很多好看的视频,0
7813,我猹!!!,0
7814,说刘欣的你们是魔鬼吗,0
7815,卧槽卧槽,0
7816,鸡皮疙瘩！！,0
7817,前面脖子粗唱高音的，我......拖后腿了,0
7818,有面筋哥的神韵,0
7819,跪下！,0
7820,卧槽,0
7821,好好听,0
7822,魔鬼,0
7823,这是魔鬼吧,0
7824,喜欢这个,0
7825,起鸡皮疙瘩了,0
7826,断眉的歌音调都很高的哈哈哈,0
7827,终于起了鸡皮疙瘩,0
7828,温柔野兽。。。,0
7829,牛逼,0
7830,喜欢这首,0
7831,王恪伋小哥哥！！！！！,0
7832,王恪及小哥哥,0
7833,蛮帅的,0
7834,Aa啊啊啊啊啊啊,0
7835,难道没有人想来一下被二哈啃过的嗓子系列吗,0
7836,我家花粥的歌,0
7837,感觉这个长得挺帅的诶，也是很好听的啊,0
7838,王恪伋,0
7839,花粥,0
7840,爱他爱他,0
7841,我可以,0
7842,妈耶，我要这个小哥哥,0
7843,帅啊,0
7844,承包王恪伋嗷嗷嗷,0
7845,求口红色号,0
7846,一分钟之内，我要这个男孩子的全部资料,0
7847,花大爷的歌！！！,0
7848,没有被歌声惊艳到 但好帅啊,0
7849,同款尤克里里,0
7850,你们的声音被天使吻过 我的嗓子让二哈啃过,0
7851,王恪伋啊,0
7852,好帅,0
7853,你的笑想条恶犬，撞乱我的心弦,0
7854,长的像我前男友,0
7855,喜欢这个,0
7856,这个还是比较喜欢花粥和马雪阳唱的,0
7857,鼻子好可爱,0
7858,承包这个小哥哥,0
7859,王恪伋,0
7860,眼镜同款,0
7861,超爱这首,0
7862,左下伦桑别走！,0
7863,你们的声音都是被天使吻过，而我的是被阎王锁过喉,0
7864,三儿！,0
7865,将盗行好评,0
7866,史努比是你吗,0
7867,他让我第一次动了下抖音的念头,0
7868,花大爷的歌,0
7869,撞乱我心弦啊心弦……心弦了解一下,0
7870,哈哈哈一直不能理解,0
7871,表白花粥,0
7872,花粥的歌!,0
7873,这个这个太太,0
7874,超喜欢这个！！！！！！！！！,0
7875,卧槽跟我男朋友声音好像（滑稽）,0
7876,我家张超的歌,0
7877,好好好,0
7878,真的好喜欢这个声音,0
7879,哇这个声音,0
7880,啊啊啊这个心动了,0
7881,这个撩爆,0
7882,喜欢死了,0
7883,呃啊！好听！,0
7884,这个嗓音,0
7885,你的笑像恶犬,0
7886,这个声音简直了,0
7887,关注他的，就是因为这首歌,0
7888,这个,0
7889,把我也炸出来了！想象日常这么苏的嗓音在耳边！,0
7890,原版张洢豪,0
7891,超喜欢这个声音,0
7892,歌好评,0
7893,这个炒鸡好听啊啊啊啊啊啊,0
7894,我用这个声音遐想着“老婆你要吗”苏爆！,0
7895,这个声音！好听啊！,0
7896,啊啊啊,0
7897,声音好酥啊,0
7898,这个声音,0
7899,哇,0
7900,喜欢死了,0
7901,老大??,0
7902,好听,0
7903,再刷一遍小哥哥的声音,0
7904,苏,0
7905,沉溺这个声音……,0
7906,声音好好听哦,0
7907,啊啊啊啊喜欢,0
7908,好像杨烁的声音,0
7909,低音炮,0
7910,糟了，是心动的感觉,0
7911,这个声音好苏啊,0
7912,喜欢这个嗓音,0
7913,心动,0
7914,啊啊啊这声音啊啊啊啊,0
7915,不行不行  这个这个  我已经语无伦次了  啊啊啊  超级喜欢,0
7916,吹爆小哥哥,0
7917,啊啊啊啊啊啊啊啊啊,0
7918,声音苏到爆,0
7919,哎,0
7920,这个！吹爆！,0
7921,对这声音没有抵抗力,0
7922,啊，这个嗓音我喜欢,0
7923,卧槽你们看这个手,0
7924,喜欢这个声音啊啊,0
7925,爱,0
7926,男友本声音没错了,0
7927,这个真好听!,0
7928,喜欢这个,0
7929,好喜欢,0
7930,这个心动啊,0
7931,忍不住双击,0
7932,好听好听爆啦您！,0
7933,事后嗓,0
7934,求口红色号的你是魔鬼吗,0
7935,叔音,0
7936,苏,0
7937,好好听的声音,0
7938,声音很好听,0
7939,老大！！！,0
7940,哈哈哈哈反复看了好几遍,0
7941,心动,0
7942,边听边笑 妈耶 好好听,0
7943,声音好听死了,0
7944,锁骨,0
7945,我喜欢这个,0
7946,手好看,0
7947,好听好听,0
7948,好听死了啊啊啊,0
7949,真的好渣男！！,0
7950,想要,0
7951,啊啊啊啊,0
7952,一只没有耳朵，一只没有尾巴,0
7953,吉他 奥威逊,0
7954,我喜欢你……后面的风扇,0
7955,我是渣男,0
7956,好听啊,0
7957,这个炸了,0
7958,渣男,0
7959,喜欢死了！,0
7960,性感的锁骨,0
7961,好听啊！！！,0
7962,真的是嗳，好像艺兴,0
7963,这个是妹子，b站有账号,0
7964,就是这个巨好听！！,0
7965,好好听！,0
7966,♂还是♀,0
7967,周星星！！,0
7968,不错不错,0
7969,啊啊啊啊啊,0
7970,好好听,0
7971,哇，这声音好棒,0
7972,哇……超喜欢这首歌,0
7973,超喜欢爆炸,0
7974,男孩,0
7975,侧脸,0
7976,这个小姐姐！！之前看过她讲解45362251的和弦的视频,0
7977,好听,0
7978,有前途 可以可以,0
7979,声音不好听,0
7980,这妹子是不是还唱过光年之外，叫吴二三？,0
7981,哇喜欢,0
7982,哇,0
7983,♂还是♀,0
7984,这个小姐姐在b站有账号,0
7985,我听着像女声,0
7986,超级喜欢这个,0
7987,变声之前能唱,0
7988,二十月啊,0
7989,up主：以后音乐人二十月,0
7990,这姿势太美丽了哈哈哈哈哈,0
7991,可以,0
7992,这个气息稳的一匹,0
7993,是个小姐姐哦,0
7994,这是个小哥哥啊,0
7995,好像体验嗓音好的人唱歌是什么感觉,0
7996,这什么歌,0
7997,犹抱琵琶半遮面,0
7998,懒人谈吉他,0
7999,看过这个小哥哥的所有抖音。他是演出玩很累才倒在床上唱的,0
8000,姿势牛批,0
8001,这个也太优秀了吧,0
8002,焦！！,0
8003,真假音转换神了,0
8004,哈哈哈,0
8005,喜欢,0
8006,看到这我想到林俊杰,0
8007,姿势。。,0
8008,这个姿势……,0
8009,有关注！,0
8010,这个姿势可以,0
8011,优秀,0
8012,爱！,0
8013,反弹琵琶,0
8014,好听的爆炸了,0
8015,事后,0
8016,越来越不懂，蔡健雅,0
8017,这是我不想动的时候了,0
8018,歌名:越来越不懂,0
8019,哈哈哈哈哈哈优秀的姿势,0
8020,好听??,0
8021,歌很好听，但这个姿势一言难尽啊……,0
8022,卧弹吉他,0
8023,哈哈哈,0
8024,一首歌卡一下,0
8025,太厉害了,0
8026,妈耶清明上河图,0
8027,别看了，狗粮,0
8028,每次补作业我都一直听这首歌。,0
8029,棒啊！！！,0
8030,左肩小哥哥太好听了,0
8031,清明上河图,0
8032,把我炸出来了,0
8033,好厉害,0
8034,卧槽了这个,0
8035,侧脸迪玛希？,0
8036,我是河图，我已经报警了,0
8037,清明上河图,0
8038,牛皮！！！,0
8039,哇这个好厉害,0
8040,厉害了,0
8041,！！！！！！！敲爱这首，炸出！！！,0
8042,魔鬼,0
8043,卧槽,0
8044,K歌上河图,0
8045,炸出来,0
8046,好听,0
8047,这个太棒了吧！！清明上河图炸出来了！！,0
8048,好听啊,0
8049,我是河图,0
8050,哇哇哇,0
8051,清明上河图，李玉刚的,0
8052,清明上坟图,0
8053,问歌名的…视频下面就有,0
8054,清明上河图吧,0
8055,歌名清明上河图,0
8056,想对我家河图干啥？啊？！！,0
8057,晴明上河童,0
8058,Bgm清明上河图,0
8059,我是清明(?˙▽˙?),0
8060,啊啊啊,0
8061,千万不能在抖音上火了,0
8062,厉害啊我的天,0
8063,清明上河图,0
8064,我叫河图,0
8065,清明是谁，要上河图怎么不带我,0
8066,清明上河图 李玉刚,0
8067,清明上河图,0
8068,清明上河图啊啊啊,0
8069,明玉扮演者:姜梓新  出演综艺:完美假期,0
8070,明玉鸭！！,0
8071,这是我小天使明玉？？？？,0
8072,明玉小姐姐,0
8073,明玉！！！明玉小可爱！姜梓新！！！,0
8074,明玉小天使!!!,0
8075,明玉小天使！！！！！！,0
8076,姜梓新？,0
8077,大嘴猴小可爱!,0
8078,明玉！！！,0
8079,明玉！！,0
8080,明玉,0
8081,明玉？,0
8082, 明玉！！！,0
8083,明玉!,0
8084,明玉,0
8085,明玉！！！,0
8086,好听,0
8087,明玉小可爱表白新新?,0
8088,好听啊啊啊,0
8089,跟海兰察真的超有夫妻相了！,0
8090,啊，明玉,0
8091,明玉！？,0
8092,喵喵喵喵喵我爱这个姐姐,0
8093,明玉！！！,0
8094,超喜欢明玉小可爱,0
8095,明玉小天使!,0
8096,明玉！！,0
8097,明玉天使！昨天一打开就是她！,0
8098,阿阿阿啊啊明玉小天使！！！,0
8099,好听好听,0
8100,明玉,0
8101,姜梓新,0
8102,就是明玉小天使！！,0
8103,明玉是你吗...？,0
8104,我的明玉啊,0
8105,小姐姐好好看,0
8106,低音下不去的快哭了,0
8107,同款吉他！！！,0
8108,明玉？陆明玉？陆追？,0
8109,毛毛啊啊啊啊啊！,0
8110,腿姐,0
8111,明玉？,0
8112,是明玉,0
8113,明玉？！！,0
8114,是明玉小姐姐吗？现代装好漂亮啊，唱歌也好好听啊,0
8115,完美假期里就是绿茶,0
8116,明玉姐姐,0
8117,BGM越来越不懂,0
8118,啊啊啊这个,0
8119,歌名  越来越不懂,0
8120,这到底什么歌啊,0
8121,她的声音不错的,0
8122,妈妈她撩我,0
8123,我喜欢她挑眉的小动作?,0
8124,喜欢大拿加1,0
8125,原来是你！,0
8126,卧槽牛逼,0
8127,为什么旁边这个哥哥笑的那么开森233,0
8128,好厉害,0
8129,心动的感觉,0
8130,哇！,0
8131,这个好厉害,0
8132,这个无敌了趴....,0
8133,这才是第二个李玉刚,0
8134,我的妈,0
8135,李玉刚：幸好我出道早,0
8136,厉害厉害,0
8137,好强...,0
8138,好像大张伟,0
8139,表情好评,0
8140,我的妈,0
8141,凉鞋好评，不接受反驳,0
8142,跪了跪了,0
8143,学过戏曲吗,0
8144,你家玉先生的歌头边不早就唱过了吗,0
8145,高手在民间吗,0
8146,反差好大,0
8147,金龟子,0
8148,妈朵nb,0
8149,萧忆情？,0
8150,可以啊！,0
8151,啊啊啊啊啊啊,0
8152,这表情到位,0
8153,作为一个女孩子我喜欢她,0
8154,我最爱短发t了,0
8155,求抖音号,0
8156,迷妹成群,0
8157,这个真的 啊啊啊啊啊啊 我弯了,0
8158,无限循环,0
8159,啊啊啊啊啊,0
8160,心动的少年心！！,0
8161,没人认识吗,0
8162,卧槽，这是我最喜欢的声音，温柔的暖暖的，还有点儿苏的！！！,0
8163,这个是小姐姐吧一定是！,0
8164,艾艾？,0
8165,初恋的感觉,0
8166,哇心动的感觉,0
8167,这个确实听得我好激动！,0
8168,优秀优秀,0
8169,心动！！！！！！！！！！！！！！！！！！！,0
8170,等你长大！！！！！,0
8171,这个好听,0
8172,啊啊啊啊啊啊啊啊啊啊好听！,0
8173,心动了,0
8174,哇哇哇,0
8175,啊啊啊这个太心动了吧,0
8176,啊啊啊啊啊啊我弯了,0
8177,女孩啊这个是,0
8178,好帅好听,0
8179,糟了，这辈子就喜欢你一个人了,0
8180,心动!,0
8181,卧槽是心动的感觉,0
8182,好喜欢啊啊啊啊,0
8183,妈耶！好听！,0
8184,好听！,0
8185,好好听,0
8186,世纪明德？？我刚参加完,0
8187,是小哥哥。。证实了,0
8188,这个好心动,0
8189,！！！哇震惊,0
8190,超甜的小可乐！！！！,0
8191,神仙！！,0
8192,是抖音最嗲的女声了，听着难受,0
8193,这个声音是真的甜,0
8194,那个是去北京的世纪明德吗,0
8195,小可乐,0
8196, 可乐,0
8197,抖音名字叫什么,0
8198,可乐！,0
8199,啊 这个   ,0
8200,可乐!,0
8201,声音好甜呀！,0
8202,好可爱,0
8203,我的小可乐！,0
8204,超甜！！,0
8205,好听,0
8206,哇！跟我闺蜜的声音好像(?▽?)房间也像，可惜不是,0
8207,可乐,0
8208,好甜,0
8209, 陈粒的歌啊啊啊 《虚拟》了解一下,0
8210,你是我未曾拥有的虚拟,0
8211,妈耶最受不了这种声音了,0
8212,天啊。。,0
8213,我粒哥的歌,0
8214,可乐,0
8215,好甜的声音,0
8216,全屏有歌名,0
8217,这声音老了之后很吃亏,0
8218,陈粒的歌真的不能唱甜。,0
8219,卧槽好甜,0
8220,表白后面我Kitty！！！,0
8221,小可乐是原声！！,0
8222,可乐,0
8223,我贼喜欢这首歌,0
8224,我来吹爆他！！！,0
8225,啊啊啊啊，我超喜欢这个,0
8226,我还以为是老霉的blank space,0
8227,喜欢,0
8228,这首歌把我炸出来了,0
8229,吹爆杨宗纬的歌,0
8230,空白格！,0
8231,舔这个颜,0
8232,表白up,0
8233,张一山？,0
8234,好帅,0
8235,顾飞飞！！！我是蒋丞丞！,0
8236,为什么up主喜欢去抖音搬视频。,0
8237,心动的感觉,0
8238,顾飞，嘿嘿,0
8239,好听,0
8240,好看,0
8241,佑佑真好看啊呜呜呜呜,0
8242,好帅哦,0
8243,帅的啊,0
8244,别的脸不喜欢  我喜欢这张脸,0
8245,寸头！帅！,0
8246,因为抖音视频有趣啊，不喜欢别看，看了还BB那是你贱,0
8247,顾飞的等等我,0
8248,表白李昃佑,0
8249,顾飞。。,0
8250,所以为什么要翻白眼,0
8251,好喜欢他,0
8252,帅,0
8253,顾飞!顾飞!我心目中的大飞!,0
8254,好看,0
8255,好圆的脑袋瓜子，羡慕,0
8256,说大飞的感觉那个等等我！！如果眉毛再粗点就真的太有感觉了！！,0
8257,秃头也这么帅是真的帅,0
8258,寸头帅锅,0
8259,？什么叫这是那个顾飞？只能说像ok？,0
8260,顾飞   是你吗,0
8261,顾飞的我也是,0
8262,笑起来好好看,0
8263,莫名像顾飞,0
8264,傅恒？？？,0
8265,大飞真的很有感觉了这个！！！！,0
8266,顾飞,0
8267,顾飞,0
8268,头骨好看的把我笑醒了,0
8269,就我觉得吧。。你的感觉是你的感觉。毕竟每个人不一样 说出来让我这种从来不。。的人感觉很难受,0
8270,好看,0
8271,好听啊,0
8272,这个我好喜欢,0
8273,臣卜木曹！好听啊,0
8274,我要看看这首歌能不能有灵魂,0
8275,好听阿,0
8276,呜呜呜顾飞,0
8277,这个是谁唱的阿好好听哦,0
8278,好听,0
8279,第一次听人唱这歌会有很舒服的感觉,0
8280,求全曲翻,0
8281,对对付，灵魂很重要,0
8282,好听,0
8283,……魔鬼,0
8284,好听啊,0
8285,好好听啊！！,0
8286,前面兔飞飞的，等我,0
8287,可爱版,0
8288,注入灵魂,0
8289,第一次觉得这歌还能听,0
8290,第一次觉得好听的加一,0
8291,天花板唱歌真好听,0
8292,卡路里,0
8293,万能青年？？,0
8294,躺腿上的那个，那男友是把吉他放你脸上了吗,0
8295,啊啊啊啊啊啊啊啊这个这个！！！,0
